254,"Bolivar","37.6066","-93.4143"
254,"Boliver","37.614","-93.41"
254,"Bonne Terre","37.9307","-90.4504"
254,"Bonnots Mill","38.559","-91.9214"
254,"Boonville","38.8814","-92.7602"
254,"Boss","37.6444","-91.2325"
254,"Bosworth","39.4844","-93.3437"
254,"Bourbon","38.164","-91.2198"
254,"Bowling Green","39.321","-91.1912"
254,"Bradleyville","36.7258","-92.8833"
254,"Bragg City","36.2779","-89.8768"
254,"Braggadocio","36.1755","-89.8296"
254,"Brandsville","36.5613","-91.7454"
254,"Branson","36.6647","-93.2412"
254,"Brashear","40.2186","-92.4328"
254,"Braymer","39.5975","-93.7769"
254,"Brazeau","37.6613","-89.6529"
254,"Breckenridge","39.7424","-93.8148"
254,"Briar","36.6435","-90.9615"
254,"Bridgeton","38.7646","-90.4264"
254,"Brighton","37.4798","-93.3624"
254,"Brinktown","38.0912","-92.1168"
254,"Brixey","36.7556","-92.3916"
254,"Bronaugh","37.6855","-94.5053"
254,"Brookfield","39.774","-93.0696"
254,"Brookline Station","37.1453","-93.3945"
254,"Broseley","36.7044","-90.2378"
254,"Browning","40.0069","-93.171"
254,"Brownwood","36.8121","-89.8665"
254,"Brumley","38.0734","-92.4932"
254,"Bruner","36.9787","-92.9543"
254,"Brunswick","39.4474","-93.0872"
254,"Bucklin","39.8367","-92.9058"
254,"Buckner","39.1171","-94.217"
254,"Bucyrus","37.3991","-92.0382"
254,"Buffalo","37.536","-93.1039"
254,"Bunceton","38.7427","-92.7977"
254,"Bunker","37.5107","-91.1871"
254,"Burfordville","37.3571","-89.817"
254,"Burlington Junction","40.4319","-95.0198"
254,"Butler","38.2706","-94.2726"
254,"Butterfield","36.7445","-93.9227"
254,"Cabool","37.1307","-92.1205"
254,"Cadet","38.0158","-90.7503"
254,"Cainsville","40.4818","-93.7427"
254,"Cairo","39.5206","-92.4199"
254,"Caledonia","37.7625","-90.7335"
254,"Calhoun","38.5092","-93.6699"
254,"California","38.6124","-92.5168"
254,"Callao","39.7424","-92.6454"
254,"Camden","39.189","-94.0094"
254,"Camden Point","39.4471","-94.7282"
254,"Camdenton","37.9635","-92.7409"
254,"Cameron","39.6971","-94.2694"
254,"Campbell","36.5427","-90.1023"
254,"Canalou","36.7549","-89.6864"
254,"Canton","40.1881","-91.633"
254,"Cape Fair","36.7352","-93.545"
254,"Cape Girardeau","37.3011","-89.5472"
254,"Caplinger Mills","37.7942","-93.8043"
254,"Cardwell","36.048","-90.2944"
254,"Carl Junction","37.2082","-94.5634"
254,"Carrollton","39.3795","-93.4766"
254,"Carterville","37.1428","-94.4313"
254,"Carthage","37.1542","-94.2882"
254,"Caruthersville","36.1543","-89.7088"
254,"Cascade","37.2995","-90.2694"
254,"Cassville","36.676","-93.7917"
254,"Catawissa","38.4127","-90.7745"
254,"Catron","36.6927","-89.7556"
254,"Caulfield","36.5959","-92.0766"
254,"Cedar City","38.5969","-92.1786"
254,"Cedar Hill","38.361","-90.6602"
254,"Cedarcreek","36.5812","-92.9942"
254,"Center","39.5275","-91.5489"
254,"Centertown","38.6461","-92.3903"
254,"Centerview","38.7943","-93.8744"
254,"Centerville","37.4443","-90.9972"
254,"Centralia","39.2043","-92.1568"
254,"Chadwick","36.9178","-93.0371"
254,"Chaffee","37.1651","-89.623"
254,"Chamois","38.6366","-91.76"
254,"Charleston","36.9188","-89.2741"
254,"Cherryville","37.7845","-91.236"
254,"Chesterfield","38.6519","-90.5864"
254,"Chestnutridge","36.8569","-93.1213"
254,"Chilhowee","38.6218","-93.8692"
254,"Chillicothe","39.7965","-93.4949"
254,"Chula","39.9234","-93.4798"
254,"Clarence","39.735","-92.239"
254,"Clark","39.2946","-92.3427"
254,"Clarksburg","38.6302","-92.6802"
254,"Clarksdale","39.8145","-94.525"
254,"Clarksville","39.3277","-90.9481"
254,"Clarkton","36.4408","-89.9914"
254,"Claycomo","39.203","-94.492"
254,"Clearmont","40.5241","-94.9797"
254,"Cleveland","38.653","-94.5715"
254,"Clever","37.038","-93.4373"
254,"Clifton Hill","39.4237","-92.6667"
254,"Climax Springs","38.1248","-92.967"
254,"Clinton","38.3684","-93.7669"
254,"Clubb","37.1996","-90.3668"
254,"Clyde","40.2705","-94.6424"
254,"Coatsville","40.5649","-92.6355"
254,"Coffey","40.0905","-94.0473"
254,"Cole Camp","38.4446","-93.178"
254,"Collins","37.872","-93.6816"
254,"Columbia","38.9424","-92.3145"
254,"Commerce","37.1589","-89.4425"
254,"Conception","40.2299","-94.6741"
254,"Conception Junction","40.2742","-94.7176"
254,"Concordia","38.9694","-93.6269"
254,"Conran","36.4833","-89.6469"
254,"Conway","37.5155","-92.7489"
254,"Cook Station","37.8491","-91.4653"
254,"Cooter","36.0838","-89.8293"
254,"Corder","39.1129","-93.6401"
254,"Cosby","39.849","-94.6881"
254,"Cottleville","38.7464","-90.6536"
254,"Couch","36.5694","-91.3019"
254,"Cowgill","39.5685","-93.9272"
254,"Craig","40.1428","-95.3614"
254,"Crane","36.9461","-93.5002"
254,"Creighton","38.5073","-94.1101"
254,"Crocker","37.9581","-92.2914"
254,"Cross Timbers","38.0257","-93.1965"
254,"Crystal City","38.2311","-90.378"
254,"Cuba","38.1231","-91.4205"
254,"Curryville","39.3444","-91.3631"
254,"Dadeville","37.5203","-93.7042"
254,"Daisy","37.5127","-89.8266"
254,"Dalton","39.3904","-92.9911"
254,"Darlington","40.19","-94.4125"
254,"Davisville","37.8018","-91.1389"
254,"Dawn","39.6643","-93.5886"
254,"De Kalb","39.5754","-94.9374"
254,"De Soto","38.0925","-90.5691"
254,"De Witt","39.3537","-93.2941"
254,"Dearborn","39.5112","-94.7591"
254,"Deepwater","38.2377","-93.7068"
254,"Deerfield","37.8129","-94.5117"
254,"Deering","36.1908","-89.8829"
254,"Defiance","38.6484","-90.8208"
254,"Delta","37.1795","-89.7744"
254,"Denver","40.4282","-94.2902"
254,"Des Arc","37.3074","-90.6127"
254,"Devils Elbow","37.8262","-92.0644"
254,"Dexter","36.7491","-89.9236"
254,"Diamond","37.0097","-94.3154"
254,"Diggins","37.1728","-92.8545"
254,"Dittmer","38.3168","-90.6973"
254,"Dixon","38.001","-92.0596"
254,"Doe Run","37.71","-90.5154"
254,"Doniphan","36.6514","-90.8035"
254,"Dora","36.7562","-92.2251"
254,"Dover","39.1841","-93.6662"
254,"Downing","40.4732","-92.4114"
254,"Drexel","38.5205","-94.5613"
254,"Drury","36.9305","-92.3637"
254,"Dudley","36.8186","-90.1352"
254,"Duenweg","37.0791","-94.4088"
254,"Duke","37.6557","-91.9866"
254,"Dunnegan","37.7041","-93.5205"
254,"Durham","39.9602","-91.6731"
254,"Dutchtown","37.2528","-89.6594"
254,"Dutzow","38.6058","-90.9947"
254,"Eagle Rock","36.5702","-93.761"
254,"Eagleville","40.5167","-94.0248"
254,"Earth City","38.7683","-90.4641"
254,"East Lynne","38.6683","-94.2292"
254,"East Prairie","36.7212","-89.3026"
254,"Easton","39.7636","-94.6595"
254,"Edgar Springs","37.7493","-91.9094"
254,"Edgerton","39.4562","-94.6406"
254,"Edina","40.1915","-92.0936"
254,"Edwards","38.1656","-93.1481"
254,"El Dorado Springs","37.8346","-94.0554"
254,"Eldon","38.333","-92.5524"
254,"Eldridge","37.845","-92.7481"
254,"Elk Creek","37.2154","-91.991"
254,"Elkland","37.4358","-93.0179"
254,"Ellington","37.2428","-90.9537"
254,"Ellsinore","36.9655","-90.7497"
254,"Elmer","39.9225","-92.6337"
254,"Elmo","40.5159","-95.1295"
254,"Elsberry","39.1646","-90.8436"
254,"Emden","39.8591","-91.8902"
254,"Eminence","37.1833","-91.4819"
254,"Emma","38.9726","-93.5013"
254,"Eolia","39.2534","-91.009"
254,"Essex","36.8033","-89.8052"
254,"Ethel","39.9344","-92.7744"
254,"Etterville","38.3697","-92.4734"
254,"Eudora","37.4825","-93.5378"
254,"Eugene","38.3538","-92.3679"
254,"Eunice","37.2109","-91.7292"
254,"Eureka","38.5081","-90.6523"
254,"Everton","37.2385","-93.6944"
254,"Ewing","39.9822","-91.7337"
254,"Excello","39.6493","-92.4492"
254,"Excelsior Springs","39.3039","-94.2206"
254,"Exeter","36.6863","-93.9932"
254,"Fagus","36.5114","-90.2666"
254,"Fair Grove","37.3717","-93.136"
254,"Fair Play","37.6324","-93.6179"
254,"Fairdealing","36.6785","-90.6503"
254,"Fairfax","40.3235","-95.3456"
254,"Fairport","39.9876","-94.3455"
254,"Fairview","36.8396","-94.0922"
254,"Falcon","37.6071","-92.343"
254,"Farber","39.2734","-91.5957"
254,"Farley","39.2826","-94.8284"
254,"Farmington","37.7535","-90.3478"
254,"Farrar","37.7021","-89.6925"
254,"Faucett","39.5857","-94.7984"
254,"Fayette","39.1465","-92.6059"
254,"Fenton","38.5035","-90.4616"
254,"Festus","38.1363","-90.407"
254,"Fillmore","40.0031","-94.9484"
254,"Fisk","36.7902","-90.2437"
254,"Flemington","37.7699","-93.4514"
254,"Fletcher","38.1813","-90.7341"
254,"Flinthill","38.8629","-90.8602"
254,"Florence","38.6079","-92.9996"
254,"Florissant","38.8092","-90.308"
254,"Foley","39.0667","-90.7695"
254,"Fordland","37.1252","-92.9064"
254,"Forest City","39.9858","-95.2233"
254,"Foristell","38.7556","-90.9389"
254,"Forsyth","36.7526","-93.0941"
254,"Fort Leonard Wood","37.8149","-92.1296"
254,"Fortuna","38.5806","-92.7743"
254,"Foster","38.1692","-94.5511"
254,"Frankford","39.4906","-91.2824"
254,"Franklin","39.0587","-92.8414"
254,"Fredericktown","37.4979","-90.375"
254,"Freeburg","38.3614","-91.929"
254,"Freeman","38.6151","-94.4966"
254,"Freistatt","37.0178","-93.8909"
254,"Fremont","36.9079","-91.1685"
254,"French Village","38.003","-90.4069"
254,"Friedheim","37.5598","-89.8427"
254,"Frohna","37.677","-89.664"
254,"Fulton","38.8555","-91.9568"
254,"Gainesville","36.5751","-92.4143"
254,"Galena","36.8232","-93.4825"
254,"Gallatin","39.8573","-93.9615"
254,"Galt","40.1583","-93.4105"
254,"Garden City","38.5641","-94.1793"
254,"Garrison","36.8539","-92.9879"
254,"Gasconade","38.6688","-91.5618"
254,"Gatewood","36.563","-91.0744"
254,"Gentry","40.3441","-94.4104"
254,"Gerald","38.3337","-91.2898"
254,"Gibbs","40.0807","-92.4305"
254,"Gibson","36.4414","-90.0309"
254,"Gideon","36.4472","-89.9037"
254,"Gilliam","39.2517","-92.9735"
254,"Gilman City","40.1666","-93.7921"
254,"Gipsy","37.1313","-90.1949"
254,"Gladstone","39.204","-94.554"
254,"Glasgow","39.2077","-92.8156"
254,"Glenallen","37.3244","-90.0641"
254,"Glencoe","38.579","-90.671"
254,"Glenwood","40.5073","-92.6188"
254,"Glover","37.4864","-90.6912"
254,"Gobler","36.1553","-89.932"
254,"Golden","36.5367","-93.6446"
254,"Golden City","37.4087","-94.1259"
254,"Goodman","36.7164","-94.3594"
254,"Goodson","37.7065","-93.2324"
254,"Gordonville","37.3114","-89.6792"
254,"Gorin","40.3526","-92.0042"
254,"Gower","39.5875","-94.5906"
254,"Graff","37.3397","-92.2714"
254,"Graham","40.1993","-94.9989"
254,"Grain Valley","38.9982","-94.2141"
254,"Granby","36.8998","-94.263"
254,"Grandin","36.8172","-90.7665"
254,"Grandview","38.8803","-94.5227"
254,"Granger","40.4641","-91.9711"
254,"Grant City","40.5209","-94.3462"
254,"Grassy","37.2464","-90.1658"
254,"Gravois Mills","38.2848","-92.8965"
254,"Gray Summit","38.5095","-90.8346"
254,"Grayridge","36.8202","-89.7823"
254,"Green Castle","40.3102","-92.8794"
254,"Green City","40.2455","-92.9523"
254,"Green Ridge","38.616","-93.4533"
254,"Greenfield","37.4303","-93.8406"
254,"Greentop","40.3435","-92.5364"
254,"Greenville","37.0918","-90.4601"
254,"Greenwood","38.8215","-94.3094"
254,"Grover","38.5699","-90.6264"
254,"Grovespring","37.4694","-92.5772"
254,"Grubville","38.2924","-90.7581"
254,"Guilford","40.1722","-94.6763"
254,"Hale","39.5722","-93.3467"
254,"Half Way","37.6048","-93.2488"
254,"Hallsville","39.104","-92.2311"
254,"Halltown","37.1919","-93.6281"
254,"Hamilton","39.7135","-93.9633"
254,"Hannibal","39.7145","-91.4209"
254,"Hardenville","36.5928","-92.3733"
254,"Hardin","39.3793","-93.8426"
254,"Harris","40.3159","-93.3446"
254,"Harrisburg","39.1303","-92.454"
254,"Harrisonville","38.6236","-94.3109"
254,"Hartsburg","38.7092","-92.2897"
254,"Hartshorn","37.2915","-91.7008"
254,"Hartville","37.2961","-92.5089"
254,"Harviell","36.6837","-90.5745"
254,"Harwood","37.9494","-94.1187"
254,"Hatfield","40.5215","-94.1749"
254,"Hawk Point","38.9821","-91.1219"
254,"Hayti","36.2659","-89.7083"
254,"Hazelwood","38.7849","-90.3852"
254,"Helena","39.9341","-94.6907"
254,"Hematite","38.2016","-90.4808"
254,"Henley","38.3775","-92.3101"
254,"Henrietta","39.2179","-93.9087"
254,"Herculaneum","38.2616","-90.3893"
254,"Hermann","38.5988","-91.4946"
254,"Hermitage","37.8981","-93.2852"
254,"Higbee","39.3081","-92.5236"
254,"Higginsville","39.0541","-93.6618"
254,"High Hill","38.9012","-91.3719"
254,"High Point","38.4787","-92.6045"
254,"High Ridge","38.4787","-90.5323"
254,"Highlandville","36.937","-93.2653"
254,"Hillsboro","38.2437","-90.626"
254,"Hiram","37.233","-90.2985"
254,"Holcomb","36.3826","-90.0175"
254,"Holden","38.7311","-93.9737"
254,"Holland","36.0878","-89.821"
254,"Holliday","39.4851","-92.1373"
254,"Hollister","36.5994","-93.2084"
254,"Holt","39.4283","-94.3778"
254,"Holts Summit","38.6152","-92.0964"
254,"Hopkins","40.5385","-94.8214"
254,"Hornersville","36.068","-90.0637"
254,"Horton","37.997","-94.3929"
254,"House Springs","38.3993","-90.5603"
254,"Houston","37.3091","-91.9516"
254,"Houstonia","38.9198","-93.3208"
254,"Huggins","37.2731","-92.1533"
254,"Hughesville","38.8574","-93.2065"
254,"Humansville","37.7819","-93.5793"
254,"Hume","38.0389","-94.5457"
254,"Humphreys","40.1161","-93.2957"
254,"Hunnewell","39.7268","-91.9019"
254,"Huntsville","39.4578","-92.5864"
254,"Hurdland","40.1672","-92.2645"
254,"Hurley","36.9167","-93.4706"
254,"Iberia","38.137","-92.3006"
254,"Imperial","38.3874","-90.4319"
254,"Independence","39.1007","-94.3942"
254,"Ionia","38.4896","-93.3172"
254,"Irondale","37.8207","-90.7113"
254,"Ironton","37.6026","-90.6627"
254,"Isabella","36.5826","-92.6016"
254,"Jackson","37.4001","-89.6168"
254,"Jacksonville","39.5791","-92.4186"
254,"Jadwin","37.4608","-91.5065"
254,"Jameson","40.0097","-93.9628"
254,"Jamesport","40.0096","-93.7887"
254,"Jamestown","38.7914","-92.4851"
254,"Jasper","37.3028","-94.234"
254,"Jefferson City","38.5538","-92.1983"
254,"Jerico Springs","37.6689","-94.0086"
254,"Jerome","37.9034","-91.9884"
254,"Jonesburg","38.9092","-91.2973"
254,"Joplin","37.0699","-94.5198"
254,"Kahoka","40.4336","-91.756"
254,"Kaiser","38.1746","-92.5594"
254,"Kansas City","39.1749","-94.5804"
254,"Kearney","39.3643","-94.3783"
254,"Kelso","37.1905","-89.5494"
254,"Kennett","36.2279","-90.0425"
254,"Kewanee","36.6712","-89.5739"
254,"Keytesville","39.4953","-92.9281"
254,"Kidder","39.7449","-94.1481"
254,"Kimberling City","36.6453","-93.4383"
254,"Kimmswick","38.3699","-90.3786"
254,"King City","40.1042","-94.5258"
254,"Kingdom City","38.9588","-91.9596"
254,"Kingston","39.6561","-94.0948"
254,"Kingsville","38.815","-94.0465"
254,"Kirbyville","36.5876","-93.1264"
254,"Kirksville","40.149","-92.6667"
254,"Kissee Mills","36.6761","-93.0438"
254,"Knob Lick","37.6753","-90.3672"
254,"Knob Noster","38.673","-93.5632"
254,"Knox City","40.1258","-92.0041"
254,"Koeltztown","38.3202","-92.0526"
254,"Koshkonong","36.6146","-91.6196"
254,"La Belle","40.1039","-91.9128"
254,"La Grange","40.0408","-91.5533"
254,"La Monte","38.8062","-93.4442"
254,"La Plata","40.0105","-92.5282"
254,"La Russell","37.1972","-94.0145"
254,"Labadie","38.5268","-90.8765"
254,"Laclede","39.7757","-93.1773"
254,"Laddonia","39.286","-91.7496"
254,"Lake Ozark","38.2106","-92.6582"
254,"Lake Saint Louis","38.7948","-90.7836"
254,"Lake Spring","37.7825","-91.6788"
254,"Lamar","37.5121","-94.2674"
254,"Lampe","36.5779","-93.4483"
254,"Lanagan","36.5991","-94.4575"
254,"Lancaster","40.5337","-92.5168"
254,"Laquey","37.7254","-92.3442"
254,"Laredo","39.9989","-93.4287"
254,"Latham","38.5494","-92.6486"
254,"Lathrop","39.5339","-94.2823"
254,"Laurie","38.2067","-92.8374"
254,"Lawson","39.4492","-94.1793"
254,"Leadwood","37.8688","-90.5931"
254,"Leasburg","38.0602","-91.1968"
254,"Lebanon","37.6765","-92.6098"
254,"Lecoma","37.7458","-91.7226"
254,"Lees Summit","38.9197","-94.3587"
254,"Leeton","38.6238","-93.713"
254,"Lenox","37.6443","-91.735"
254,"Lentner","39.721","-92.1454"
254,"Leonard","39.91","-92.2056"
254,"Leopold","37.2644","-89.9108"
254,"Leslie","38.4574","-91.2043"
254,"Lesterville","37.4904","-90.8281"
254,"Levasy","39.1389","-94.1348"
254,"Lewistown","40.0949","-91.8336"
254,"Lexington","39.1444","-93.84"
254,"Liberal","37.5791","-94.5187"
254,"Liberty","39.2548","-94.4247"
254,"Licking","37.5264","-91.8683"
254,"Liguori","38.3383","-90.3989"
254,"Lilbourn","36.5917","-89.6449"
254,"Lincoln","38.4371","-93.4072"
254,"Linn","38.4764","-91.7793"
254,"Linn Creek","38.0483","-92.6543"
254,"Linneus","39.9267","-93.1916"
254,"Livonia","40.5255","-92.7389"
254,"Lock Springs","39.9052","-93.8098"
254,"Lockwood","37.3984","-93.8862"
254,"Lodi","37.2318","-90.4862"
254,"Lohman","38.5517","-92.402"
254,"Lone Jack","38.8951","-94.1633"
254,"Lonedell","38.2587","-90.8125"
254,"Long Lane","37.5724","-92.9325"
254,"Loose Creek","38.463","-91.9488"
254,"Louisburg","37.7271","-93.0998"
254,"Louisiana","39.4061","-91.0955"
254,"Lowndes","37.1353","-90.2502"
254,"Lowry City","38.1476","-93.6934"
254,"Lucerne","40.4298","-93.288"
254,"Ludlow","39.6553","-93.7039"
254,"Luebbering","38.2698","-90.8233"
254,"Luray","40.513","-91.8882"
254,"Lynchburg","37.5036","-92.3123"
254,"Macks Creek","37.9773","-92.9693"
254,"Macomb","37.1062","-92.4825"
254,"Macon","39.7971","-92.4191"
254,"Madison","39.4792","-92.217"
254,"Maitland","40.1941","-95.114"
254,"Malden","36.561","-89.9952"
254,"Malta Bend","39.2052","-93.3822"
254,"Mansfield","37.1559","-92.6037"
254,"Mapaville","38.2486","-90.4838"
254,"Marble Hill","37.2968","-89.9579"
254,"Marceline","39.6943","-92.9287"
254,"Marionville","37.0041","-93.6462"
254,"Marquand","37.4061","-90.1985"
254,"Marshall","39.0733","-93.1988"
254,"Marshfield","37.3296","-92.9325"
254,"Marston","36.5045","-89.6485"
254,"Marthasville","38.6485","-91.0773"
254,"Martinsburg","39.0899","-91.6854"
254,"Martinsville","40.3833","-94.1577"
254,"Maryland Heights","38.7275","-90.4524"
254,"Maryville","40.308","-94.8702"
254,"Matthews","36.7703","-89.5445"
254,"Maysville","39.9565","-94.3484"
254,"Mayview","39.045","-93.8354"
254,"Maywood","39.9598","-91.6065"
254,"Mc Bride","37.8321","-89.8389"
254,"Mc Clurg","36.7574","-92.8262"
254,"Mc Fall","40.2132","-94.5365"
254,"Mc Gee","37.0751","-90.1947"
254,"Mc Girk","38.6111","-92.4808"
254,"Meadville","39.7635","-93.298"
254,"Memphis","40.4636","-92.2148"
254,"Mendon","39.5699","-93.0853"
254,"Mercer","40.5268","-93.4978"
254,"Meta","38.2385","-92.1206"
254,"Metz","37.9966","-94.4426"
254,"Mexico","39.1882","-91.8924"
254,"Miami","39.2824","-93.19"
254,"Middle Brook","37.6637","-90.6552"
254,"Middletown","39.095","-91.3649"
254,"Milan","40.1663","-93.1629"
254,"Milford","37.5848","-94.1566"
254,"Mill Spring","37.043","-90.6482"
254,"Miller","37.2308","-93.8521"
254,"Millersville","37.4471","-89.8097"
254,"Milo","37.7379","-94.2989"
254,"Mindenmines","37.4215","-94.5594"
254,"Mineral Point","37.9132","-90.7"
254,"Missouri City","39.2413","-94.2875"
254,"Moberly","39.4377","-92.3968"
254,"Mokane","38.7023","-91.8839"
254,"Monett","36.9016","-93.938"
254,"Monroe City","39.6493","-91.7067"
254,"Montgomery City","39.0022","-91.5066"
254,"Monticello","40.0996","-91.698"
254,"Montier","36.9869","-91.5753"
254,"Montreal","37.9899","-92.5204"
254,"Montrose","38.2568","-94.0183"
254,"Moody","36.5371","-91.9918"
254,"Mooresville","39.742","-93.7168"
254,"Mora","38.5244","-93.2235"
254,"Morehouse","36.7939","-89.6743"
254,"Morley","37.0431","-89.6193"
254,"Morrison","38.5959","-91.6636"
254,"Morrisville","37.467","-93.4305"
254,"Morse Mill","38.2769","-90.6532"
254,"Mosby","39.3146","-94.2937"
254,"Moscow Mills","38.9224","-90.961"
254,"Mound City","40.1454","-95.1934"
254,"Moundville","37.7439","-94.4899"
254,"Mount Sterling","38.5574","-91.6171"
254,"Mount Vernon","37.1099","-93.7778"
254,"Mountain Grove","37.2656","-92.3257"
254,"Mountain View","36.9676","-91.7186"
254,"Myrtle","36.5208","-91.2587"
254,"Napoleon","39.1069","-94.0638"
254,"Naylor","36.5599","-90.6291"
254,"Neck City","37.2566","-94.4443"
254,"Neelyville","36.5693","-90.4754"
254,"Nelson","39.0044","-93.0441"
254,"Neosho","36.8753","-94.3946"
254,"Nevada","37.8504","-94.3445"
254,"New Bloomfield","38.718","-92.0861"
254,"New Boston","39.9295","-92.9372"
254,"New Cambria","39.758","-92.7699"
254,"New Florence","38.8882","-91.5312"
254,"New Franklin","39.0335","-92.7186"
254,"New Hampton","40.216","-94.1596"
254,"New Haven","38.5502","-91.2585"
254,"New London","39.4711","-91.4716"
254,"New Madrid","36.6317","-89.5078"
254,"New Melle","38.7106","-90.8788"
254,"New Offenburg","37.9074","-90.2012"
254,"Newark","39.9936","-92.007"
254,"Newburg","37.8656","-91.9133"
254,"Newtonia","36.8686","-94.3675"
254,"Newtown","40.3439","-93.2726"
254,"Niangua","37.4019","-92.7434"
254,"Nixa","37.0415","-93.3061"
254,"Noble","36.7346","-92.5808"
254,"Noel","36.546","-94.5012"
254,"Norborne","39.3454","-93.6638"
254,"Norwood","37.0352","-92.4242"
254,"Novelty","40.0367","-92.2597"
254,"Novinger","40.2969","-92.7524"
254,"O Fallon","38.8357","-90.7206"
254,"Oak Grove","39.016","-94.144"
254,"Oak Ridge","37.5321","-89.7536"
254,"Odessa","38.9828","-93.9522"
254,"Old Appleton","37.5907","-89.7155"
254,"Old Monroe","38.9362","-90.7728"
254,"Oldfield","36.9657","-93.0242"
254,"Olean","38.4015","-92.528"
254,"Olney","39.0879","-91.2076"
254,"Oran","37.0868","-89.7125"
254,"Oregon","39.9605","-95.0899"
254,"Oronogo","37.3226","-94.4491"
254,"Orrick","39.2023","-94.1324"
254,"Osage Beach","38.1262","-92.6898"
254,"Osborn","39.791","-94.2914"
254,"Osceola","38.0329","-93.7861"
254,"Otterville","38.736","-93.0202"
254,"Owensville","38.3708","-91.4729"
254,"Oxly","36.5841","-90.688"
254,"Ozark","36.9964","-93.1892"
254,"Pacific","38.5251","-90.7588"
254,"Painton","37.0824","-89.7947"
254,"Palmyra","39.7865","-91.559"
254,"Paris","39.5207","-92.0162"
254,"Park Hills","37.8386","-90.5648"
254,"Parma","36.5696","-89.8318"
254,"Parnell","40.4988","-94.6841"
254,"Pascola","36.2667","-89.8267"
254,"Passaic","38.3219","-94.3482"
254,"Patterson","37.2108","-90.5718"
254,"Patton","37.4732","-90.0637"
254,"Pattonsburg","40.0376","-94.1352"
254,"Peace Valley","36.8387","-91.7633"
254,"Peculiar","38.7126","-94.4101"
254,"Perkins","37.0948","-89.7756"
254,"Perry","39.4063","-91.6511"
254,"Perryville","37.7127","-89.8903"
254,"Pevely","38.2842","-90.4297"
254,"Philadelphia","39.8355","-91.762"
254,"Phillipsburg","37.5759","-92.7735"
254,"Pickering","40.4662","-94.8316"
254,"Piedmont","37.1604","-90.7023"
254,"Pierce City","37.0088","-94.0029"
254,"Pilot Grove","38.871","-92.9535"
254,"Pilot Knob","37.6214","-90.6403"
254,"Pineville","36.5706","-94.342"
254,"Pittsburg","37.8376","-93.3279"
254,"Plato","37.492","-92.1844"
254,"Platte City","39.3588","-94.8136"
254,"Plattsburg","39.6059","-94.4141"
254,"Pleasant Hill","38.7696","-94.2074"
254,"Pleasant Hope","37.4772","-93.2536"
254,"Plevna","39.9954","-92.1189"
254,"Pocahontas","37.5009","-89.6436"
254,"Point Lookout","36.6196","-93.2397"
254,"Polk","37.7572","-93.2928"
254,"Pollock","40.346","-93.1259"
254,"Polo","39.5693","-94.0956"
254,"Pomona","36.8447","-91.9185"
254,"Ponce de Leon","36.8928","-93.3726"
254,"Pontiac","36.5285","-92.5406"
254,"Poplar Bluff","36.7717","-90.4218"
254,"Portage des Sioux","38.9266","-90.3904"
254,"Portageville","36.4157","-89.6885"
254,"Portland","38.7662","-91.6923"
254,"Potosi","37.9901","-90.9712"
